"Pathway1","Pathway2","Corr"
"BIOCARTA_DNAFRAGMENT_PATHWAY","BIOCARTA_SET_PATHWAY",0.767974689536425
"BIOCARTA_DNAFRAGMENT_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.66221365416514
"BIOCARTA_DNAFRAGMENT_PATHWAY","BIOCARTA_RB_PATHWAY",0.662020072565201
"BIOCARTA_DNAFRAGMENT_PATHWAY","BIOCARTA_G2_PATHWAY",0.647144675681451
"BIOCARTA_DNAFRAGMENT_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.639672185277586
"BIOCARTA_CHEMICAL_PATHWAY","BIOCARTA_FAS_PATHWAY",0.538629501054904
"BIOCARTA_CHEMICAL_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.536511707318771
"BIOCARTA_CHEMICAL_PATHWAY","BIOCARTA_TNFR1_PATHWAY",0.529054130728237
"BIOCARTA_CHEMICAL_PATHWAY","BIOCARTA_MITOCHONDRIA_PATHWAY",0.506332534942838
"BIOCARTA_CHEMICAL_PATHWAY","BIOCARTA_CERAMIDE_PATHWAY",0.493788694999814
"BIOCARTA_SPPA_PATHWAY","BIOCARTA_CCR3_PATHWAY",0.458982813153865
"BIOCARTA_SPPA_PATHWAY","BIOCARTA_EICOSANOID_PATHWAY",0.412314552380307
"BIOCARTA_SPPA_PATHWAY","BIOCARTA_EDG1_PATHWAY",0.394171779114858
"BIOCARTA_SPPA_PATHWAY","BIOCARTA_PLCD_PATHWAY",0.346411146504643
"BIOCARTA_SPPA_PATHWAY","BIOCARTA_CDMAC_PATHWAY",0.329017467849305
"BIOCARTA_ATM_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.618055153297271
"BIOCARTA_ATM_PATHWAY","BIOCARTA_G2_PATHWAY",0.599566136966777
"BIOCARTA_ATM_PATHWAY","BIOCARTA_PLK3_PATHWAY",0.594859778071827
"BIOCARTA_ATM_PATHWAY","BIOCARTA_41BB_PATHWAY",0.529981133928603
"BIOCARTA_ATM_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.527270648382311
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_CK1_PATHWAY",0.626757742616218
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_NOS1_PATHWAY",0.618255352744988
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_SHH_PATHWAY",0.599219282541511
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.594014316084494
"BIOCARTA_AGPCR_PATHWAY","BIOCARTA_CREB_PATHWAY",0.56585855386572
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_RAS_PATHWAY",0.63158271821034
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_EIF4_PATHWAY",0.621898124842941
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.591550238574351
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_AKT_PATHWAY",0.588236846596003
"BIOCARTA_BCELLSURVIVAL_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.581517022456689
"BIOCARTA_BCR_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.886256231553967
"BIOCARTA_BCR_PATHWAY","BIOCARTA_TCR_PATHWAY",0.857597734295111
"BIOCARTA_BCR_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.687981420471133
"BIOCARTA_BCR_PATHWAY","BIOCARTA_FMLP_PATHWAY",0.684338916277705
"BIOCARTA_BCR_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.66224071404533
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.750847580207219
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.743857939086225
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.613540763888707
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_TPO_PATHWAY",0.60070840889523
"BIOCARTA_BIOPEPTIDES_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.600650420956709
"BIOCARTA_RANKL_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.613639424470243
"BIOCARTA_RANKL_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.588066589607862
"BIOCARTA_RANKL_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.563450328725497
"BIOCARTA_RANKL_PATHWAY","BIOCARTA_RELA_PATHWAY",0.548490664993053
"BIOCARTA_RANKL_PATHWAY","BIOCARTA_RNA_PATHWAY",0.54666994128071
"BIOCARTA_CACAM_PATHWAY","BIOCARTA_NDKDYNAMIN_PATHWAY",0.557073672632281
"BIOCARTA_CACAM_PATHWAY","BIOCARTA_PGC1A_PATHWAY",0.528486463484259
"BIOCARTA_CACAM_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.526071150914616
"BIOCARTA_CACAM_PATHWAY","BIOCARTA_NOS1_PATHWAY",0.483827487756341
"BIOCARTA_CACAM_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.483819360126163
"BIOCARTA_CDMAC_PATHWAY","BIOCARTA_PKC_PATHWAY",0.586459326928191
"BIOCARTA_CDMAC_PATHWAY","BIOCARTA_KERATINOCYTE_PATHWAY",0.557396773533539
"BIOCARTA_CDMAC_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.511826980803674
"BIOCARTA_CDMAC_PATHWAY","BIOCARTA_RELA_PATHWAY",0.494608110969426
"BIOCARTA_CDMAC_PATHWAY","BIOCARTA_CD40_PATHWAY",0.48743891129445
"BIOCARTA_CASPASE_PATHWAY","BIOCARTA_D4GDI_PATHWAY",0.766814144449376
"BIOCARTA_CASPASE_PATHWAY","BIOCARTA_MITOCHONDRIA_PATHWAY",0.739032867450747
"BIOCARTA_CASPASE_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.718859135316928
"BIOCARTA_CASPASE_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.712434266306444
"BIOCARTA_CASPASE_PATHWAY","BIOCARTA_FAS_PATHWAY",0.65063130270585
"BIOCARTA_CBL_PATHWAY","BIOCARTA_CARDIACEGF_PATHWAY",0.539840037487022
"BIOCARTA_CBL_PATHWAY","BIOCARTA_PLCD_PATHWAY",0.511842101196587
"BIOCARTA_CBL_PATHWAY","BIOCARTA_SPRY_PATHWAY",0.483879217535753
"BIOCARTA_CBL_PATHWAY","BIOCARTA_EGF_PATHWAY",0.463401900312681
"BIOCARTA_CBL_PATHWAY","BIOCARTA_AGR_PATHWAY",0.443542476151499
"BIOCARTA_CCR3_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.562728179184487
"BIOCARTA_CCR3_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.539734273761204
"BIOCARTA_CCR3_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.502670226948306
"BIOCARTA_CCR3_PATHWAY","BIOCARTA_BIOPEPTIDES_PATHWAY",0.479143532592312
"BIOCARTA_CCR3_PATHWAY","BIOCARTA_CXCR4_PATHWAY",0.473712068814348
"BIOCARTA_CD40_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.857521309934502
"BIOCARTA_CD40_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.7753982605485
"BIOCARTA_CD40_PATHWAY","BIOCARTA_RELA_PATHWAY",0.728362151085099
"BIOCARTA_CD40_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.72459034016221
"BIOCARTA_CD40_PATHWAY","BIOCARTA_TALL1_PATHWAY",0.680142840694999
"BIOCARTA_MCM_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.820971839849961
"BIOCARTA_MCM_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.772913967002035
"BIOCARTA_MCM_PATHWAY","BIOCARTA_NPC_PATHWAY",0.747686295700616
"BIOCARTA_MCM_PATHWAY","BIOCARTA_P27_PATHWAY",0.739033507683958
"BIOCARTA_MCM_PATHWAY","BIOCARTA_RANMS_PATHWAY",0.734024658757769
"BIOCARTA_G1_PATHWAY","BIOCARTA_RB_PATHWAY",0.703479105103749
"BIOCARTA_G1_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY",0.69715541341938
"BIOCARTA_G1_PATHWAY","BIOCARTA_SKP2E2F_PATHWAY",0.661527448851044
"BIOCARTA_G1_PATHWAY","BIOCARTA_G2_PATHWAY",0.636957843423861
"BIOCARTA_G1_PATHWAY","BIOCARTA_P27_PATHWAY",0.610319625506039
"BIOCARTA_G2_PATHWAY","BIOCARTA_CDC25_PATHWAY",0.877946381714704
"BIOCARTA_G2_PATHWAY","BIOCARTA_RB_PATHWAY",0.876627277116302
"BIOCARTA_G2_PATHWAY","BIOCARTA_ATRBRCA_PATHWAY",0.756105337862272
"BIOCARTA_G2_PATHWAY","BIOCARTA_PLK3_PATHWAY",0.748495852064331
"BIOCARTA_G2_PATHWAY","BIOCARTA_BARD1_PATHWAY",0.723233956259445
"BIOCARTA_CELL2CELL_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.570457488435546
"BIOCARTA_CELL2CELL_PATHWAY","BIOCARTA_PRION_PATHWAY",0.479154680127613
"BIOCARTA_CELL2CELL_PATHWAY","BIOCARTA_RECK_PATHWAY",0.453435957136562
"BIOCARTA_CELL2CELL_PATHWAY","BIOCARTA_ALK_PATHWAY",0.435342199663068
"BIOCARTA_CELL2CELL_PATHWAY","BIOCARTA_AGR_PATHWAY",0.428325580296999
"BIOCARTA_CERAMIDE_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.651033465965453
"BIOCARTA_CERAMIDE_PATHWAY","BIOCARTA_RELA_PATHWAY",0.630135292936237
"BIOCARTA_CERAMIDE_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.62146333275224
"BIOCARTA_CERAMIDE_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.606528476046313
"BIOCARTA_CERAMIDE_PATHWAY","BIOCARTA_RAS_PATHWAY",0.584707106062359
"BIOCARTA_TID_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.663310070995356
"BIOCARTA_TID_PATHWAY","BIOCARTA_RELA_PATHWAY",0.621788402729985
"BIOCARTA_TID_PATHWAY","BIOCARTA_SODD_PATHWAY",0.620937536686016
"BIOCARTA_TID_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.590268120600643
"BIOCARTA_TID_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.565414228037921
"BIOCARTA_CLASSIC_PATHWAY","BIOCARTA_COMP_PATHWAY",0.929298227077983
"BIOCARTA_CLASSIC_PATHWAY","BIOCARTA_LECTIN_PATHWAY",0.851975598987798
"BIOCARTA_CLASSIC_PATHWAY","BIOCARTA_ALTERNATIVE_PATHWAY",0.698396401734805
"BIOCARTA_CLASSIC_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.559423614496697
"BIOCARTA_CLASSIC_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.528730571240834
"BIOCARTA_COMP_PATHWAY","BIOCARTA_CLASSIC_PATHWAY",0.929298227077983
"BIOCARTA_COMP_PATHWAY","BIOCARTA_LECTIN_PATHWAY",0.892001854750581
"BIOCARTA_COMP_PATHWAY","BIOCARTA_ALTERNATIVE_PATHWAY",0.782903933091493
"BIOCARTA_COMP_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.592483863602532
"BIOCARTA_COMP_PATHWAY","BIOCARTA_AMI_PATHWAY",0.571856297104978
"BIOCARTA_HDAC_PATHWAY","BIOCARTA_CALCINEURIN_PATHWAY",0.741334533485961
"BIOCARTA_HDAC_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.718703029363127
"BIOCARTA_HDAC_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.695723137473881
"BIOCARTA_HDAC_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.67648111237808
"BIOCARTA_HDAC_PATHWAY","BIOCARTA_BCR_PATHWAY",0.656316850579515
"BIOCARTA_GCR_PATHWAY","BIOCARTA_ECM_PATHWAY",0.377049335387897
"BIOCARTA_GCR_PATHWAY","BIOCARTA_MEF2D_PATHWAY",0.37536432202162
"BIOCARTA_GCR_PATHWAY","BIOCARTA_FMLP_PATHWAY",0.351600831610439
"BIOCARTA_GCR_PATHWAY","BIOCARTA_AKT_PATHWAY",0.348505418449933
"BIOCARTA_GCR_PATHWAY","BIOCARTA_NDKDYNAMIN_PATHWAY",0.347445270805741
"BIOCARTA_CTCF_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.632104315724174
"BIOCARTA_CTCF_PATHWAY","BIOCARTA_EIF4_PATHWAY",0.607003827938331
"BIOCARTA_CTCF_PATHWAY","BIOCARTA_MTOR_PATHWAY",0.583181458125782
"BIOCARTA_CTCF_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.573582104629019
"BIOCARTA_CTCF_PATHWAY","BIOCARTA_ARF_PATHWAY",0.569607963714358
"BIOCARTA_CTL_PATHWAY","BIOCARTA_THELPER_PATHWAY",0.790918305487857
"BIOCARTA_CTL_PATHWAY","BIOCARTA_TCAPOPTOSIS_PATHWAY",0.782004269337587
"BIOCARTA_CTL_PATHWAY","BIOCARTA_TCYTOTOXIC_PATHWAY",0.765438506177485
"BIOCARTA_CTL_PATHWAY","BIOCARTA_GRANULOCYTES_PATHWAY",0.758301823194329
"BIOCARTA_CTL_PATHWAY","BIOCARTA_BLYMPHOCYTE_PATHWAY",0.752699272779352
"BIOCARTA_CXCR4_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.66496992900427
"BIOCARTA_CXCR4_PATHWAY","BIOCARTA_RAS_PATHWAY",0.648258772043116
"BIOCARTA_CXCR4_PATHWAY","BIOCARTA_MET_PATHWAY",0.644420400177827
"BIOCARTA_CXCR4_PATHWAY","BIOCARTA_EGF_PATHWAY",0.642184880383955
"BIOCARTA_CXCR4_PATHWAY","BIOCARTA_PYK2_PATHWAY",0.631288930533093
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_P27_PATHWAY",0.702552668054811
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_G1_PATHWAY",0.69715541341938
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_SKP2E2F_PATHWAY",0.681472833119159
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_RB_PATHWAY",0.629399677643249
"BIOCARTA_CELLCYCLE_PATHWAY","BIOCARTA_FBW7_PATHWAY",0.628404481579105
"BIOCARTA_CFTR_PATHWAY","BIOCARTA_PLCE_PATHWAY",0.61175459696297
"BIOCARTA_CFTR_PATHWAY","BIOCARTA_CHREBP_PATHWAY",0.472717469039007
"BIOCARTA_CFTR_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.440235087671713
"BIOCARTA_CFTR_PATHWAY","BIOCARTA_GATA3_PATHWAY",0.41980039550675
"BIOCARTA_CFTR_PATHWAY","BIOCARTA_CK1_PATHWAY",0.396187265010034
"BIOCARTA_CYTOKINE_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.83580528556712
"BIOCARTA_CYTOKINE_PATHWAY","BIOCARTA_DC_PATHWAY",0.760900371867669
"BIOCARTA_CYTOKINE_PATHWAY","BIOCARTA_STEM_PATHWAY",0.721231032949233
"BIOCARTA_CYTOKINE_PATHWAY","BIOCARTA_IL5_PATHWAY",0.709203255136026
"BIOCARTA_CYTOKINE_PATHWAY","BIOCARTA_NKT_PATHWAY",0.707735314855381
"BIOCARTA_INFLAM_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.83580528556712
"BIOCARTA_INFLAM_PATHWAY","BIOCARTA_STEM_PATHWAY",0.828402230936927
"BIOCARTA_INFLAM_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.756971491828996
"BIOCARTA_INFLAM_PATHWAY","BIOCARTA_ERYTH_PATHWAY",0.737718060478603
"BIOCARTA_INFLAM_PATHWAY","BIOCARTA_IL5_PATHWAY",0.727732844885743
"BIOCARTA_D4GDI_PATHWAY","BIOCARTA_CASPASE_PATHWAY",0.766814144449376
"BIOCARTA_D4GDI_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.571092896479614
"BIOCARTA_D4GDI_PATHWAY","BIOCARTA_MITOCHONDRIA_PATHWAY",0.519536875643394
"BIOCARTA_D4GDI_PATHWAY","BIOCARTA_CTL_PATHWAY",0.515138143208167
"BIOCARTA_D4GDI_PATHWAY","BIOCARTA_PCAF_PATHWAY",0.514678398958333
"BIOCARTA_DC_PATHWAY","BIOCARTA_NKT_PATHWAY",0.77421228689578
"BIOCARTA_DC_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.760900371867669
"BIOCARTA_DC_PATHWAY","BIOCARTA_ASBCELL_PATHWAY",0.732602349253186
"BIOCARTA_DC_PATHWAY","BIOCARTA_TH1TH2_PATHWAY",0.720233344996228
"BIOCARTA_DC_PATHWAY","BIOCARTA_IL5_PATHWAY",0.711641406222335
"BIOCARTA_P35ALZHEIMERS_PATHWAY","BIOCARTA_UCALPAIN_PATHWAY",0.531738803994847
"BIOCARTA_P35ALZHEIMERS_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.506509494485506
"BIOCARTA_P35ALZHEIMERS_PATHWAY","BIOCARTA_CDK5_PATHWAY",0.487145209892538
"BIOCARTA_P35ALZHEIMERS_PATHWAY","BIOCARTA_AGR_PATHWAY",0.420942552925029
"BIOCARTA_P35ALZHEIMERS_PATHWAY","BIOCARTA_PTDINS_PATHWAY",0.412677765013785
"BIOCARTA_RNA_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.664764120943907
"BIOCARTA_RNA_PATHWAY","BIOCARTA_CD40_PATHWAY",0.661116947246218
"BIOCARTA_RNA_PATHWAY","BIOCARTA_NFKB_PATHWAY",0.640338896911789
"BIOCARTA_RNA_PATHWAY","BIOCARTA_RELA_PATHWAY",0.628728781732894
"BIOCARTA_RNA_PATHWAY","BIOCARTA_STRESS_PATHWAY",0.615130010963669
"BIOCARTA_SKP2E2F_PATHWAY","BIOCARTA_FBW7_PATHWAY",0.905965043292718
"BIOCARTA_SKP2E2F_PATHWAY","BIOCARTA_P27_PATHWAY",0.862344913754937
"BIOCARTA_SKP2E2F_PATHWAY","BIOCARTA_CELLCYCLE_PATHWAY",0.681472833119159
"BIOCARTA_SKP2E2F_PATHWAY","BIOCARTA_MCM_PATHWAY",0.671274274365401
"BIOCARTA_SKP2E2F_PATHWAY","BIOCARTA_RB_PATHWAY",0.667801083360688
"BIOCARTA_CALCINEURIN_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.773010126334669
"BIOCARTA_CALCINEURIN_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.741334533485961
"BIOCARTA_CALCINEURIN_PATHWAY","BIOCARTA_TCR_PATHWAY",0.688450322297044
"BIOCARTA_CALCINEURIN_PATHWAY","BIOCARTA_BCR_PATHWAY",0.687981420471133
"BIOCARTA_CALCINEURIN_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.675632909100654
"BIOCARTA_EGF_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.958197442585149
"BIOCARTA_EGF_PATHWAY","BIOCARTA_TPO_PATHWAY",0.83675672749197
"BIOCARTA_EGF_PATHWAY","BIOCARTA_IGF1_PATHWAY",0.812102291076103
"BIOCARTA_EGF_PATHWAY","BIOCARTA_IL6_PATHWAY",0.788833249147012
"BIOCARTA_EGF_PATHWAY","BIOCARTA_MET_PATHWAY",0.755210131637765
"BIOCARTA_ETC_PATHWAY","BIOCARTA_KREB_PATHWAY",0.572362324268118
"BIOCARTA_ETC_PATHWAY","BIOCARTA_AHSP_PATHWAY",0.50846564537769
"BIOCARTA_ETC_PATHWAY","BIOCARTA_MALATEX_PATHWAY",0.506464431847225
"BIOCARTA_ETC_PATHWAY","BIOCARTA_PROTEASOME_PATHWAY",0.417450697302676
"BIOCARTA_ETC_PATHWAY","BIOCARTA_SM_PATHWAY",0.384109381732973
"BIOCARTA_NDKDYNAMIN_PATHWAY","BIOCARTA_GPCR_PATHWAY",0.614632317727465
"BIOCARTA_NDKDYNAMIN_PATHWAY","BIOCARTA_NFAT_PATHWAY",0.559087772100185
"BIOCARTA_NDKDYNAMIN_PATHWAY","BIOCARTA_CACAM_PATHWAY",0.557073672632281
"BIOCARTA_NDKDYNAMIN_PATHWAY","BIOCARTA_AT1R_PATHWAY",0.52813532395297
"BIOCARTA_NDKDYNAMIN_PATHWAY","BIOCARTA_ECM_PATHWAY",0.522435942841067
"BIOCARTA_EPHA4_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.297950894990275
"BIOCARTA_EPHA4_PATHWAY","BIOCARTA_RECK_PATHWAY",0.296196883467686
"BIOCARTA_EPHA4_PATHWAY","BIOCARTA_NPP1_PATHWAY",0.279101362996214
"BIOCARTA_EPHA4_PATHWAY","BIOCARTA_AMI_PATHWAY",0.26684971226701
"BIOCARTA_EPHA4_PATHWAY","BIOCARTA_MCALPAIN_PATHWAY",0.265619085315409
"BIOCARTA_EPO_PATHWAY","BIOCARTA_TPO_PATHWAY",0.737781000484871
"BIOCARTA_EPO_PATHWAY","BIOCARTA_NGF_PATHWAY",0.732372641578919
"BIOCARTA_EPO_PATHWAY","BIOCARTA_INSULIN_PATHWAY",0.725364886125799
"BIOCARTA_EPO_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.710138261126102
"BIOCARTA_EPO_PATHWAY","BIOCARTA_IL2_PATHWAY",0.705171371030824
"BIOCARTA_ECM_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.718587583163848
"BIOCARTA_ECM_PATHWAY","BIOCARTA_PDGF_PATHWAY",0.651818764458516
"BIOCARTA_ECM_PATHWAY","BIOCARTA_MET_PATHWAY",0.634353115843715
"BIOCARTA_ECM_PATHWAY","BIOCARTA_RAS_PATHWAY",0.625372340868916
"BIOCARTA_ECM_PATHWAY","BIOCARTA_EGF_PATHWAY",0.619336137072636
"BIOCARTA_ERK_PATHWAY","BIOCARTA_INTEGRIN_PATHWAY",0.606171441899046
"BIOCARTA_ERK_PATHWAY","BIOCARTA_CDK5_PATHWAY",0.56572648697822
"BIOCARTA_ERK_PATHWAY","BIOCARTA_IL6_PATHWAY",0.561386023965767
"BIOCARTA_ERK_PATHWAY","BIOCARTA_MAPK_PATHWAY",0.558723223634957
"BIOCARTA_ERK_PATHWAY","BIOCARTA_NGF_PATHWAY",0.544393249150751
"BIOCARTA_ERYTH_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.737718060478603
"BIOCARTA_ERYTH_PATHWAY","BIOCARTA_STEM_PATHWAY",0.730275157202714
"BIOCARTA_ERYTH_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.641484754709102
"BIOCARTA_ERYTH_PATHWAY","BIOCARTA_FIBRINOLYSIS_PATHWAY",0.602581414036239
"BIOCARTA_ERYTH_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.593437146066762
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_CD40_PATHWAY",0.503429893294664
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_NTHI_PATHWAY",0.483189508111053
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_TNFR2_PATHWAY",0.482805958605188
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_41BB_PATHWAY",0.482779452972218
"BIOCARTA_EPONFKB_PATHWAY","BIOCARTA_RELA_PATHWAY",0.48134976181086
"BIOCARTA_EIF_PATHWAY","BIOCARTA_IRES_PATHWAY",0.74723005691631
"BIOCARTA_EIF_PATHWAY","BIOCARTA_VEGF_PATHWAY",0.664610967200333
"BIOCARTA_EIF_PATHWAY","BIOCARTA_EIF2_PATHWAY",0.637263139191707
"BIOCARTA_EIF_PATHWAY","BIOCARTA_IGF1MTOR_PATHWAY",0.619977781056771
"BIOCARTA_EIF_PATHWAY","BIOCARTA_MTOR_PATHWAY",0.605341422901687
"BIOCARTA_EXTRINSIC_PATHWAY","BIOCARTA_AMI_PATHWAY",0.795287300601996
"BIOCARTA_EXTRINSIC_PATHWAY","BIOCARTA_INTRINSIC_PATHWAY",0.785256253377041
"BIOCARTA_EXTRINSIC_PATHWAY","BIOCARTA_NUCLEARRS_PATHWAY",0.611989360828777
"BIOCARTA_EXTRINSIC_PATHWAY","BIOCARTA_FIBRINOLYSIS_PATHWAY",0.597583579277998
"BIOCARTA_EXTRINSIC_PATHWAY","BIOCARTA_FXR_PATHWAY",0.572707756996095
"BIOCARTA_FAS_PATHWAY","BIOCARTA_TNFR1_PATHWAY",0.772702708080307
"BIOCARTA_FAS_PATHWAY","BIOCARTA_HIVNEF_PATHWAY",0.717885086039775
"BIOCARTA_FAS_PATHWAY","BIOCARTA_CASPASE_PATHWAY",0.65063130270585
"BIOCARTA_FAS_PATHWAY","BIOCARTA_DEATH_PATHWAY",0.546358948307174
"BIOCARTA_FAS_PATHWAY","BIOCARTA_CHEMICAL_PATHWAY",0.538629501054904
"BIOCARTA_FCER1_PATHWAY","BIOCARTA_BCR_PATHWAY",0.886256231553967
"BIOCARTA_FCER1_PATHWAY","BIOCARTA_TCR_PATHWAY",0.841846916261758
"BIOCARTA_FCER1_PATHWAY","BIOCARTA_HDAC_PATHWAY",0.718703029363127
"BIOCARTA_FCER1_PATHWAY","BIOCARTA_GH_PATHWAY",0.708872070655186
"BIOCARTA_FCER1_PATHWAY","BIOCARTA_GLEEVEC_PATHWAY",0.685949217655934
"BIOCARTA_FIBRINOLYSIS_PATHWAY","BIOCARTA_AMI_PATHWAY",0.703023372118029
"BIOCARTA_FIBRINOLYSIS_PATHWAY","BIOCARTA_PLATELETAPP_PATHWAY",0.696178548348492
"BIOCARTA_FIBRINOLYSIS_PATHWAY","BIOCARTA_INFLAM_PATHWAY",0.622796258414601
"BIOCARTA_FIBRINOLYSIS_PATHWAY","BIOCARTA_LAIR_PATHWAY",0.621424327566482
"BIOCARTA_FIBRINOLYSIS_PATHWAY","BIOCARTA_STEM_PATHWAY",0.605941963130842
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_BCR_PATHWAY",0.684338916277705
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_TCR_PATHWAY",0.680463120445499
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_FCER1_PATHWAY",0.617787335963248
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_HCMV_PATHWAY",0.608188631454994
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_RACCYCD_PATHWAY",0.542228214039071
"BIOCARTA_FREE_PATHWAY","BIOCARTA_PEPI_PATHWAY",0.532926033406929
"BIOCARTA_FREE_PATHWAY","BIOCARTA_SODD_PATHWAY",0.506083454306897
"BIOCARTA_FREE_PATHWAY","BIOCARTA_IL1R_PATHWAY",0.475993001906501
"BIOCARTA_FREE_PATHWAY","BIOCARTA_CYTOKINE_PATHWAY",0.456805194535548
"BIOCARTA_FREE_PATHWAY","BIOCARTA_TID_PATHWAY",0.453021007771615
"BIOCARTA_GATA3_PATHWAY","BIOCARTA_CSK_PATHWAY",0.537858000158476
"BIOCARTA_GATA3_PATHWAY","BIOCARTA_VIP_PATHWAY",0.499897365237547
"BIOCARTA_GATA3_PATHWAY","BIOCARTA_AGPCR_PATHWAY",0.462980943772075
"BIOCARTA_GATA3_PATHWAY","BIOCARTA_CFTR_PATHWAY",0.41980039550675
"BIOCARTA_GATA3_PATHWAY","BIOCARTA_STATHMIN_PATHWAY",0.360522683002134
"BIOCARTA_SET_PATHWAY","BIOCARTA_DNAFRAGMENT_PATHWAY",0.767974689536425
"BIOCARTA_SET_PATHWAY","BIOCARTA_VDR_PATHWAY",0.683763619682293
