Pathway1,Pathway2,Edge_Type
BIOCARTA_IFNA_PATHWAY,BIOCARTA_IL22BP_PATHWAY,RNA_Corr
BIOCARTA_IFNA_PATHWAY,BIOCARTA_IFNG_PATHWAY,RNA_Corr
BIOCARTA_IFNA_PATHWAY,BIOCARTA_RANKL_PATHWAY,RNA_Corr
BIOCARTA_IFNA_PATHWAY,BIOCARTA_STAT3_PATHWAY,RNA_Corr
BIOCARTA_IFNA_PATHWAY,BIOCARTA_IL10_PATHWAY,RNA_Corr
BIOCARTA_PKC_PATHWAY,BIOCARTA_CDMAC_PATHWAY,RNA_Corr
BIOCARTA_PKC_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_PKC_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_PKC_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_PKC_PATHWAY,BIOCARTA_41BB_PATHWAY,RNA_Corr
BIOCARTA_PPARG_PATHWAY,BIOCARTA_CARM1_PATHWAY,RNA_Corr
BIOCARTA_PPARG_PATHWAY,BIOCARTA_RARRXR_PATHWAY,RNA_Corr
BIOCARTA_PPARG_PATHWAY,BIOCARTA_PITX2_PATHWAY,RNA_Corr
BIOCARTA_PPARG_PATHWAY,BIOCARTA_PPARA_PATHWAY,RNA_Corr
BIOCARTA_PPARG_PATHWAY,BIOCARTA_PELP1_PATHWAY,RNA_Corr
BIOCARTA_ION_PATHWAY,BIOCARTA_PLC_PATHWAY,RNA_Corr
BIOCARTA_ION_PATHWAY,BIOCARTA_NKCELLS_PATHWAY,RNA_Corr
BIOCARTA_ION_PATHWAY,BIOCARTA_TCYTOTOXIC_PATHWAY,RNA_Corr
BIOCARTA_ION_PATHWAY,BIOCARTA_VOBESITY_PATHWAY,RNA_Corr
BIOCARTA_ION_PATHWAY,BIOCARTA_GRANULOCYTES_PATHWAY,RNA_Corr
BIOCARTA_PELP1_PATHWAY,BIOCARTA_PITX2_PATHWAY,RNA_Corr
BIOCARTA_PELP1_PATHWAY,BIOCARTA_ERK5_PATHWAY,RNA_Corr
BIOCARTA_PELP1_PATHWAY,BIOCARTA_VDR_PATHWAY,RNA_Corr
BIOCARTA_PELP1_PATHWAY,BIOCARTA_CARM_ER_PATHWAY,RNA_Corr
BIOCARTA_PELP1_PATHWAY,BIOCARTA_CARM1_PATHWAY,RNA_Corr
BIOCARTA_STAT3_PATHWAY,BIOCARTA_IL22BP_PATHWAY,RNA_Corr
BIOCARTA_STAT3_PATHWAY,BIOCARTA_GH_PATHWAY,RNA_Corr
BIOCARTA_STAT3_PATHWAY,BIOCARTA_TPO_PATHWAY,RNA_Corr
BIOCARTA_STAT3_PATHWAY,BIOCARTA_IL6_PATHWAY,RNA_Corr
BIOCARTA_STAT3_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_EEA1_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_EEA1_PATHWAY,BIOCARTA_ERBB3_PATHWAY,RNA_Corr
BIOCARTA_EEA1_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_EEA1_PATHWAY,BIOCARTA_SPRY_PATHWAY,RNA_Corr
BIOCARTA_EEA1_PATHWAY,BIOCARTA_EGFR_SMRTE_PATHWAY,RNA_Corr
BIOCARTA_MITR_PATHWAY,BIOCARTA_CACAM_PATHWAY,RNA_Corr
BIOCARTA_MITR_PATHWAY,BIOCARTA_RECK_PATHWAY,RNA_Corr
BIOCARTA_MITR_PATHWAY,BIOCARTA_PGC1A_PATHWAY,RNA_Corr
BIOCARTA_MITR_PATHWAY,BIOCARTA_NFAT_PATHWAY,RNA_Corr
BIOCARTA_MITR_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_CIRCADIAN_PATHWAY,BIOCARTA_MAPK_PATHWAY,RNA_Corr
BIOCARTA_CIRCADIAN_PATHWAY,BIOCARTA_PS1_PATHWAY,RNA_Corr
BIOCARTA_CIRCADIAN_PATHWAY,BIOCARTA_INSULIN_PATHWAY,RNA_Corr
BIOCARTA_CIRCADIAN_PATHWAY,BIOCARTA_WNT_PATHWAY,RNA_Corr
BIOCARTA_CIRCADIAN_PATHWAY,BIOCARTA_PTEN_PATHWAY,RNA_Corr
BIOCARTA_RECK_PATHWAY,BIOCARTA_PRION_PATHWAY,RNA_Corr
BIOCARTA_RECK_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_RECK_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_RECK_PATHWAY,BIOCARTA_ERYTH_PATHWAY,RNA_Corr
BIOCARTA_RECK_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_MSP_PATHWAY,BIOCARTA_INFLAM_PATHWAY,RNA_Corr
BIOCARTA_MSP_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_MSP_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_MSP_PATHWAY,BIOCARTA_STEM_PATHWAY,RNA_Corr
BIOCARTA_MSP_PATHWAY,BIOCARTA_PEPI_PATHWAY,RNA_Corr
BIOCARTA_SLRP_PATHWAY,BIOCARTA_RECK_PATHWAY,RNA_Corr
BIOCARTA_SLRP_PATHWAY,BIOCARTA_CLASSIC_PATHWAY,RNA_Corr
BIOCARTA_SLRP_PATHWAY,BIOCARTA_COMP_PATHWAY,RNA_Corr
BIOCARTA_SLRP_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_SLRP_PATHWAY,BIOCARTA_EICOSANOID_PATHWAY,RNA_Corr
BIOCARTA_ALTERNATIVE_PATHWAY,BIOCARTA_COMP_PATHWAY,RNA_Corr
BIOCARTA_ALTERNATIVE_PATHWAY,BIOCARTA_LECTIN_PATHWAY,RNA_Corr
BIOCARTA_ALTERNATIVE_PATHWAY,BIOCARTA_CLASSIC_PATHWAY,RNA_Corr
BIOCARTA_ALTERNATIVE_PATHWAY,BIOCARTA_LAIR_PATHWAY,RNA_Corr
BIOCARTA_ALTERNATIVE_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_FOSB_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RNA_Corr
BIOCARTA_FOSB_PATHWAY,BIOCARTA_PDZS_PATHWAY,RNA_Corr
BIOCARTA_FOSB_PATHWAY,BIOCARTA_DSP_PATHWAY,RNA_Corr
BIOCARTA_FOSB_PATHWAY,BIOCARTA_BARRESTIN_PATHWAY,RNA_Corr
BIOCARTA_FOSB_PATHWAY,BIOCARTA_CB1R_PATHWAY,RNA_Corr
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_PS1_PATHWAY,RNA_Corr
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_HES_PATHWAY,RNA_Corr
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_MAPK_PATHWAY,RNA_Corr
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_PTEN_PATHWAY,RNA_Corr
BIOCARTA_NOTCH_PATHWAY,BIOCARTA_TGFB_PATHWAY,RNA_Corr
BIOCARTA_TUBBY_PATHWAY,BIOCARTA_RACC_PATHWAY,RNA_Corr
BIOCARTA_TUBBY_PATHWAY,BIOCARTA_BARRESTIN_PATHWAY,RNA_Corr
BIOCARTA_TUBBY_PATHWAY,BIOCARTA_ACTINY_PATHWAY,RNA_Corr
BIOCARTA_TUBBY_PATHWAY,BIOCARTA_GABA_PATHWAY,RNA_Corr
BIOCARTA_TUBBY_PATHWAY,BIOCARTA_PARKIN_PATHWAY,RNA_Corr
BIOCARTA_MRP_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RNA_Corr
BIOCARTA_MRP_PATHWAY,BIOCARTA_EICOSANOID_PATHWAY,RNA_Corr
BIOCARTA_MRP_PATHWAY,BIOCARTA_FXR_PATHWAY,RNA_Corr
BIOCARTA_MRP_PATHWAY,BIOCARTA_EXTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_MRP_PATHWAY,BIOCARTA_PEPI_PATHWAY,RNA_Corr
BIOCARTA_DICER_PATHWAY,BIOCARTA_HSWI_SNF_PATHWAY,RNA_Corr
BIOCARTA_DICER_PATHWAY,BIOCARTA_VDR_PATHWAY,RNA_Corr
BIOCARTA_DICER_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,RNA_Corr
BIOCARTA_DICER_PATHWAY,BIOCARTA_PITX2_PATHWAY,RNA_Corr
BIOCARTA_DICER_PATHWAY,BIOCARTA_PRC2_PATHWAY,RNA_Corr
BIOCARTA_PLCD_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_PLCD_PATHWAY,BIOCARTA_RECK_PATHWAY,RNA_Corr
BIOCARTA_PLCD_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_PLCD_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_PLCD_PATHWAY,BIOCARTA_CBL_PATHWAY,RNA_Corr
BIOCARTA_RAN_PATHWAY,BIOCARTA_RANMS_PATHWAY,RNA_Corr
BIOCARTA_RAN_PATHWAY,BIOCARTA_NPC_PATHWAY,RNA_Corr
BIOCARTA_RAN_PATHWAY,BIOCARTA_SM_PATHWAY,RNA_Corr
BIOCARTA_RAN_PATHWAY,BIOCARTA_MCM_PATHWAY,RNA_Corr
BIOCARTA_RAN_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
BIOCARTA_WNT_LRP6_PATHWAY,BIOCARTA_GHRELIN_PATHWAY,RNA_Corr
BIOCARTA_WNT_LRP6_PATHWAY,BIOCARTA_RACC_PATHWAY,RNA_Corr
BIOCARTA_WNT_LRP6_PATHWAY,BIOCARTA_NO1_PATHWAY,RNA_Corr
BIOCARTA_WNT_LRP6_PATHWAY,BIOCARTA_HES_PATHWAY,RNA_Corr
BIOCARTA_WNT_LRP6_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_PEPI_PATHWAY,BIOCARTA_NUCLEARRS_PATHWAY,RNA_Corr
BIOCARTA_PEPI_PATHWAY,BIOCARTA_MSP_PATHWAY,RNA_Corr
BIOCARTA_PEPI_PATHWAY,BIOCARTA_CYTOKINE_PATHWAY,RNA_Corr
BIOCARTA_PEPI_PATHWAY,BIOCARTA_EXTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_PEPI_PATHWAY,BIOCARTA_FXR_PATHWAY,RNA_Corr
BIOCARTA_IFNG_PATHWAY,BIOCARTA_IL22BP_PATHWAY,RNA_Corr
BIOCARTA_IFNG_PATHWAY,BIOCARTA_IFNA_PATHWAY,RNA_Corr
BIOCARTA_IFNG_PATHWAY,BIOCARTA_IL10_PATHWAY,RNA_Corr
BIOCARTA_IFNG_PATHWAY,BIOCARTA_TID_PATHWAY,RNA_Corr
BIOCARTA_IFNG_PATHWAY,BIOCARTA_RANKL_PATHWAY,RNA_Corr
BIOCARTA_BOTULIN_PATHWAY,BIOCARTA_PDZS_PATHWAY,RNA_Corr
BIOCARTA_BOTULIN_PATHWAY,BIOCARTA_CK1_PATHWAY,RNA_Corr
BIOCARTA_BOTULIN_PATHWAY,BIOCARTA_NO1_PATHWAY,RNA_Corr
BIOCARTA_BOTULIN_PATHWAY,BIOCARTA_LIS1_PATHWAY,RNA_Corr
BIOCARTA_BOTULIN_PATHWAY,BIOCARTA_REELIN_PATHWAY,RNA_Corr
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_MALATEX_PATHWAY,RNA_Corr
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_MTA3_PATHWAY,RNA_Corr
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_ETC_PATHWAY,RNA_Corr
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_AHSP_PATHWAY,RNA_Corr
BIOCARTA_FEEDER_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_RANMS_PATHWAY,RNA_Corr
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_SM_PATHWAY,RNA_Corr
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_RAN_PATHWAY,RNA_Corr
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_PROTEASOME_PATHWAY,BIOCARTA_NPC_PATHWAY,RNA_Corr
BIOCARTA_KREB_PATHWAY,BIOCARTA_ETC_PATHWAY,RNA_Corr
BIOCARTA_KREB_PATHWAY,BIOCARTA_MALATEX_PATHWAY,RNA_Corr
BIOCARTA_KREB_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_KREB_PATHWAY,BIOCARTA_MCM_PATHWAY,RNA_Corr
BIOCARTA_KREB_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,RNA_Corr
BIOCARTA_RELA_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_RELA_PATHWAY,BIOCARTA_TNFR2_PATHWAY,RNA_Corr
BIOCARTA_RELA_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_RELA_PATHWAY,BIOCARTA_CD40_PATHWAY,RNA_Corr
BIOCARTA_RELA_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_NO1_PATHWAY,BIOCARTA_BOTULIN_PATHWAY,RNA_Corr
BIOCARTA_NO1_PATHWAY,BIOCARTA_NOS1_PATHWAY,RNA_Corr
BIOCARTA_NO1_PATHWAY,BIOCARTA_CK1_PATHWAY,RNA_Corr
BIOCARTA_NO1_PATHWAY,BIOCARTA_DREAM_PATHWAY,RNA_Corr
BIOCARTA_NO1_PATHWAY,BIOCARTA_RACC_PATHWAY,RNA_Corr
BIOCARTA_CSK_PATHWAY,BIOCARTA_TCRA_PATHWAY,RNA_Corr
BIOCARTA_CSK_PATHWAY,BIOCARTA_CTLA4_PATHWAY,RNA_Corr
BIOCARTA_CSK_PATHWAY,BIOCARTA_NO2IL12_PATHWAY,RNA_Corr
BIOCARTA_CSK_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,RNA_Corr
BIOCARTA_CSK_PATHWAY,BIOCARTA_THELPER_PATHWAY,RNA_Corr
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_CDC25_PATHWAY,RNA_Corr
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_RANMS_PATHWAY,RNA_Corr
BIOCARTA_SRCRPTP_PATHWAY,BIOCARTA_PTC1_PATHWAY,RNA_Corr
BIOCARTA_AMI_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_AMI_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_AMI_PATHWAY,BIOCARTA_EXTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_AMI_PATHWAY,BIOCARTA_ACE2_PATHWAY,RNA_Corr
BIOCARTA_AMI_PATHWAY,BIOCARTA_NPP1_PATHWAY,RNA_Corr
BIOCARTA_ARAP_PATHWAY,BIOCARTA_MAPK_PATHWAY,RNA_Corr
BIOCARTA_ARAP_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_ARAP_PATHWAY,BIOCARTA_HER2_PATHWAY,RNA_Corr
BIOCARTA_ARAP_PATHWAY,BIOCARTA_PTDINS_PATHWAY,RNA_Corr
BIOCARTA_ARAP_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_AGR_PATHWAY,BIOCARTA_UCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_AGR_PATHWAY,BIOCARTA_MCALPAIN_PATHWAY,RNA_Corr
BIOCARTA_AGR_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_AGR_PATHWAY,BIOCARTA_EEA1_PATHWAY,RNA_Corr
BIOCARTA_AGR_PATHWAY,BIOCARTA_ERBB3_PATHWAY,RNA_Corr
BIOCARTA_AKAP95_PATHWAY,BIOCARTA_AKAPCENTROSOME_PATHWAY,RNA_Corr
BIOCARTA_AKAP95_PATHWAY,BIOCARTA_RANMS_PATHWAY,RNA_Corr
BIOCARTA_AKAP95_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_AKAP95_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
BIOCARTA_AKAP95_PATHWAY,BIOCARTA_NPC_PATHWAY,RNA_Corr
BIOCARTA_AKT_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_AKT_PATHWAY,BIOCARTA_HCMV_PATHWAY,RNA_Corr
BIOCARTA_AKT_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_AKT_PATHWAY,BIOCARTA_RACCYCD_PATHWAY,RNA_Corr
BIOCARTA_AKT_PATHWAY,BIOCARTA_GLEEVEC_PATHWAY,RNA_Corr
BIOCARTA_ALK_PATHWAY,BIOCARTA_TGFB_PATHWAY,RNA_Corr
BIOCARTA_ALK_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_ALK_PATHWAY,BIOCARTA_PS1_PATHWAY,RNA_Corr
BIOCARTA_ALK_PATHWAY,BIOCARTA_ACTINY_PATHWAY,RNA_Corr
BIOCARTA_ALK_PATHWAY,BIOCARTA_CELL2CELL_PATHWAY,RNA_Corr
BIOCARTA_AT1R_PATHWAY,BIOCARTA_PYK2_PATHWAY,RNA_Corr
BIOCARTA_AT1R_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,RNA_Corr
BIOCARTA_AT1R_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_AT1R_PATHWAY,BIOCARTA_MET_PATHWAY,RNA_Corr
BIOCARTA_AT1R_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,RNA_Corr
BIOCARTA_ACE2_PATHWAY,BIOCARTA_AMI_PATHWAY,RNA_Corr
BIOCARTA_ACE2_PATHWAY,BIOCARTA_INTRINSIC_PATHWAY,RNA_Corr
BIOCARTA_ACE2_PATHWAY,BIOCARTA_PLATELETAPP_PATHWAY,RNA_Corr
BIOCARTA_ACE2_PATHWAY,BIOCARTA_NPP1_PATHWAY,RNA_Corr
BIOCARTA_ACE2_PATHWAY,BIOCARTA_VITCB_PATHWAY,RNA_Corr
BIOCARTA_ASBCELL_PATHWAY,BIOCARTA_BBCELL_PATHWAY,RNA_Corr
BIOCARTA_ASBCELL_PATHWAY,BIOCARTA_BLYMPHOCYTE_PATHWAY,RNA_Corr
BIOCARTA_ASBCELL_PATHWAY,BIOCARTA_IL5_PATHWAY,RNA_Corr
BIOCARTA_ASBCELL_PATHWAY,BIOCARTA_TH1TH2_PATHWAY,RNA_Corr
BIOCARTA_ASBCELL_PATHWAY,BIOCARTA_TCRA_PATHWAY,RNA_Corr
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_SET_PATHWAY,RNA_Corr
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,RNA_Corr
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
BIOCARTA_DNAFRAGMENT_PATHWAY,BIOCARTA_BARD1_PATHWAY,RNA_Corr
BIOCARTA_CHEMICAL_PATHWAY,BIOCARTA_FAS_PATHWAY,RNA_Corr
BIOCARTA_CHEMICAL_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_CHEMICAL_PATHWAY,BIOCARTA_TNFR1_PATHWAY,RNA_Corr
BIOCARTA_CHEMICAL_PATHWAY,BIOCARTA_MITOCHONDRIA_PATHWAY,RNA_Corr
BIOCARTA_CHEMICAL_PATHWAY,BIOCARTA_CERAMIDE_PATHWAY,RNA_Corr
BIOCARTA_SPPA_PATHWAY,BIOCARTA_CCR3_PATHWAY,RNA_Corr
BIOCARTA_SPPA_PATHWAY,BIOCARTA_EICOSANOID_PATHWAY,RNA_Corr
BIOCARTA_SPPA_PATHWAY,BIOCARTA_EDG1_PATHWAY,RNA_Corr
BIOCARTA_SPPA_PATHWAY,BIOCARTA_PLCD_PATHWAY,RNA_Corr
BIOCARTA_SPPA_PATHWAY,BIOCARTA_CDMAC_PATHWAY,RNA_Corr
BIOCARTA_ATM_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,RNA_Corr
BIOCARTA_ATM_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
BIOCARTA_ATM_PATHWAY,BIOCARTA_PLK3_PATHWAY,RNA_Corr
BIOCARTA_ATM_PATHWAY,BIOCARTA_41BB_PATHWAY,RNA_Corr
BIOCARTA_ATM_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_AGPCR_PATHWAY,BIOCARTA_CK1_PATHWAY,RNA_Corr
BIOCARTA_AGPCR_PATHWAY,BIOCARTA_NOS1_PATHWAY,RNA_Corr
BIOCARTA_AGPCR_PATHWAY,BIOCARTA_SHH_PATHWAY,RNA_Corr
BIOCARTA_AGPCR_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_AGPCR_PATHWAY,BIOCARTA_CREB_PATHWAY,RNA_Corr
BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_RAS_PATHWAY,RNA_Corr
BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_EIF4_PATHWAY,RNA_Corr
BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_HCMV_PATHWAY,RNA_Corr
BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_AKT_PATHWAY,RNA_Corr
BIOCARTA_BCELLSURVIVAL_PATHWAY,BIOCARTA_IGF1MTOR_PATHWAY,RNA_Corr
BIOCARTA_BCR_PATHWAY,BIOCARTA_FCER1_PATHWAY,RNA_Corr
BIOCARTA_BCR_PATHWAY,BIOCARTA_TCR_PATHWAY,RNA_Corr
BIOCARTA_BCR_PATHWAY,BIOCARTA_CALCINEURIN_PATHWAY,RNA_Corr
BIOCARTA_BCR_PATHWAY,BIOCARTA_FMLP_PATHWAY,RNA_Corr
BIOCARTA_BCR_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_PYK2_PATHWAY,RNA_Corr
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_AT1R_PATHWAY,RNA_Corr
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_PDGF_PATHWAY,RNA_Corr
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_TPO_PATHWAY,RNA_Corr
BIOCARTA_BIOPEPTIDES_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_RANKL_PATHWAY,BIOCARTA_IL1R_PATHWAY,RNA_Corr
BIOCARTA_RANKL_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_RANKL_PATHWAY,BIOCARTA_DEATH_PATHWAY,RNA_Corr
BIOCARTA_RANKL_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_RANKL_PATHWAY,BIOCARTA_RNA_PATHWAY,RNA_Corr
BIOCARTA_CACAM_PATHWAY,BIOCARTA_NDKDYNAMIN_PATHWAY,RNA_Corr
BIOCARTA_CACAM_PATHWAY,BIOCARTA_PGC1A_PATHWAY,RNA_Corr
BIOCARTA_CACAM_PATHWAY,BIOCARTA_GPCR_PATHWAY,RNA_Corr
BIOCARTA_CACAM_PATHWAY,BIOCARTA_NOS1_PATHWAY,RNA_Corr
BIOCARTA_CACAM_PATHWAY,BIOCARTA_NFAT_PATHWAY,RNA_Corr
BIOCARTA_CDMAC_PATHWAY,BIOCARTA_PKC_PATHWAY,RNA_Corr
BIOCARTA_CDMAC_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,RNA_Corr
BIOCARTA_CDMAC_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_CDMAC_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_CDMAC_PATHWAY,BIOCARTA_CD40_PATHWAY,RNA_Corr
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_D4GDI_PATHWAY,RNA_Corr
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_MITOCHONDRIA_PATHWAY,RNA_Corr
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_HIVNEF_PATHWAY,RNA_Corr
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_DEATH_PATHWAY,RNA_Corr
BIOCARTA_CASPASE_PATHWAY,BIOCARTA_FAS_PATHWAY,RNA_Corr
BIOCARTA_CBL_PATHWAY,BIOCARTA_CARDIACEGF_PATHWAY,RNA_Corr
BIOCARTA_CBL_PATHWAY,BIOCARTA_PLCD_PATHWAY,RNA_Corr
BIOCARTA_CBL_PATHWAY,BIOCARTA_SPRY_PATHWAY,RNA_Corr
BIOCARTA_CBL_PATHWAY,BIOCARTA_EGF_PATHWAY,RNA_Corr
BIOCARTA_CBL_PATHWAY,BIOCARTA_AGR_PATHWAY,RNA_Corr
BIOCARTA_CCR3_PATHWAY,BIOCARTA_PYK2_PATHWAY,RNA_Corr
BIOCARTA_CCR3_PATHWAY,BIOCARTA_AT1R_PATHWAY,RNA_Corr
BIOCARTA_CCR3_PATHWAY,BIOCARTA_INTEGRIN_PATHWAY,RNA_Corr
BIOCARTA_CCR3_PATHWAY,BIOCARTA_BIOPEPTIDES_PATHWAY,RNA_Corr
BIOCARTA_CCR3_PATHWAY,BIOCARTA_CXCR4_PATHWAY,RNA_Corr
BIOCARTA_CD40_PATHWAY,BIOCARTA_TNFR2_PATHWAY,RNA_Corr
BIOCARTA_CD40_PATHWAY,BIOCARTA_NFKB_PATHWAY,RNA_Corr
BIOCARTA_CD40_PATHWAY,BIOCARTA_RELA_PATHWAY,RNA_Corr
BIOCARTA_CD40_PATHWAY,BIOCARTA_NTHI_PATHWAY,RNA_Corr
BIOCARTA_CD40_PATHWAY,BIOCARTA_TALL1_PATHWAY,RNA_Corr
BIOCARTA_MCM_PATHWAY,BIOCARTA_BARD1_PATHWAY,RNA_Corr
BIOCARTA_MCM_PATHWAY,BIOCARTA_ATRBRCA_PATHWAY,RNA_Corr
BIOCARTA_MCM_PATHWAY,BIOCARTA_NPC_PATHWAY,RNA_Corr
BIOCARTA_MCM_PATHWAY,BIOCARTA_P27_PATHWAY,RNA_Corr
BIOCARTA_MCM_PATHWAY,BIOCARTA_RANMS_PATHWAY,RNA_Corr
BIOCARTA_G1_PATHWAY,BIOCARTA_RB_PATHWAY,RNA_Corr
BIOCARTA_G1_PATHWAY,BIOCARTA_CELLCYCLE_PATHWAY,RNA_Corr
BIOCARTA_G1_PATHWAY,BIOCARTA_SKP2E2F_PATHWAY,RNA_Corr
BIOCARTA_G1_PATHWAY,BIOCARTA_G2_PATHWAY,RNA_Corr
